Time (s),PT3w_cal (deg.C),PT3s_cal (deg.C)
6490,22.666,22.523
6495,22.666,22.557
6500,22.666,22.489
6505,22.632,22.523
6510,22.632,22.523
6515,22.632,22.489
6520,22.666,22.489
6525,22.666,22.557
6530,22.632,22.489
6535,22.632,22.523
6541,22.666,22.523
6546,22.666,22.523
6551,22.632,22.523
6556,22.666,22.523
6561,22.632,22.523
6566,22.666,22.523
6571,22.632,22.523
6576,22.666,22.523
6581,22.632,22.489
6586,22.632,22.489
6591,22.699,22.523
6596,22.699,22.523
6601,22.666,22.523
6606,22.632,22.557
6611,22.666,22.557
6616,22.666,22.557
6621,22.666,22.523
6626,22.666,22.557
6632,22.632,22.557
6637,22.632,22.523
6642,22.632,22.523
6647,22.666,22.523
6652,22.632,22.489
6657,22.666,22.523
6662,22.666,22.489
6667,22.632,22.523
6672,22.666,22.523
6677,22.632,22.523
6682,22.666,22.523
6687,22.632,22.557
6692,22.632,22.523
6697,22.666,22.489
6702,22.632,22.523
6707,22.666,22.557
6712,22.666,22.523
6717,22.632,22.523
6723,22.666,22.489
6728,22.666,22.557
6733,22.666,22.523
6738,22.632,22.557
6743,22.666,22.557
6748,22.666,22.523
6753,22.632,22.523
6758,22.666,22.523
6763,22.666,22.557
6768,22.666,22.523
6773,22.632,22.523
6778,22.666,22.523
6783,22.666,22.523
6788,22.632,22.489
6793,22.666,22.523
6798,22.666,22.557
6803,22.666,22.523
6809,22.666,22.557
6814,22.666,22.523
6819,22.632,22.523
6824,22.632,22.523
6829,22.699,22.523
6834,22.666,22.557
6839,22.666,22.557
6844,22.666,22.557
6849,22.666,22.557
6854,22.666,22.523
6859,22.666,22.557
6864,22.632,22.557
6869,22.666,22.523
6874,22.598,22.557
6879,22.666,22.489
6884,22.666,22.557
6889,22.666,22.557
6894,22.666,22.523
6900,22.632,22.557
6905,22.666,22.523
6910,22.632,22.557
6915,22.666,22.523
6920,22.666,22.523
6925,22.632,22.557
6930,22.666,22.523
6935,22.632,22.523
6940,22.666,22.557
6945,22.666,22.557
6950,22.666,22.557
6955,22.666,22.557
6960,22.666,22.523
6965,22.666,22.557
6970,22.666,22.523
6975,22.632,22.557
6980,22.666,22.557
6985,22.699,22.523
6991,22.666,22.489
6996,22.666,22.557
7001,22.666,22.557
7006,22.699,22.523
7011,22.666,22.557
7016,22.666,22.557
7021,22.666,22.591
7026,22.666,22.523
7031,22.666,22.591
7036,22.666,22.557
7041,22.666,22.523
7046,22.666,22.557
7051,22.666,22.523
7056,22.666,22.557
7061,22.666,22.523
7066,22.699,22.557
7071,22.666,22.557
7076,22.666,22.523
7081,22.666,22.557
7087,22.666,22.557
7092,22.666,22.557
7097,22.666,22.557
7102,22.632,22.523
7107,22.666,22.557
7112,22.666,22.591
7117,22.666,22.557
7122,22.666,22.557
7127,22.666,22.591
7132,22.666,22.557
7137,22.666,22.557
7142,22.666,22.557
7147,22.632,22.523
7152,22.632,22.523
7157,22.699,22.557
7162,22.666,22.557
7167,22.699,22.591
7172,22.666,22.523
7178,22.666,22.557
7183,22.666,22.557
7188,22.699,22.557
7193,22.666,22.523
7198,22.632,22.557
7203,22.666,22.557
7208,22.699,22.557
7213,22.666,22.557
7218,22.666,22.557
7223,22.666,22.523
7228,22.666,22.557
7233,22.666,22.591
7238,22.666,22.557
7243,22.699,22.557
7248,22.666,22.557
7253,22.666,22.557
7258,22.699,22.591
7263,22.666,22.557
7269,22.666,22.557
7274,22.666,22.557
7279,22.666,22.557
7284,22.699,22.591
7289,22.666,22.557
7294,22.632,22.591
7299,22.666,22.591
7304,22.666,22.557
7309,22.699,22.591
7314,22.666,22.557
7319,22.666,22.557
7324,22.699,22.557
7329,22.666,22.557
7334,22.666,22.523
7339,22.666,22.557
7344,22.666,22.557
7349,22.632,22.557
7354,22.666,22.591
7359,22.666,22.591
7365,22.666,22.523
7370,22.699,22.557
7375,22.666,22.557
7380,22.666,22.557
7385,22.666,22.557
7390,22.666,22.557
7395,22.699,22.557
7400,22.666,22.557
7405,22.666,22.523
7410,22.666,22.557
7415,22.666,22.591
7420,22.666,22.591
7425,22.699,22.591
7430,22.666,22.557
7435,22.666,22.591
7440,22.699,22.591
7445,22.666,22.557
7450,22.666,22.557
7456,22.632,22.557
7461,22.666,22.625
7466,22.666,22.557
7471,22.699,22.523
7476,22.666,22.557
7481,22.666,22.591
7486,22.666,22.557
7491,22.632,22.591
7496,22.666,22.557
7501,22.666,22.557
7506,22.666,22.557
7511,22.666,22.557
7516,22.666,22.523
7521,22.666,22.591
7526,22.666,22.591
7531,22.666,22.591
7536,22.666,22.557
7541,22.666,22.557
7547,22.666,22.591
7552,22.699,22.591
7557,22.699,22.591
7562,22.666,22.557
7567,22.666,22.591
7572,22.666,22.557
7577,22.666,22.591
7582,22.666,22.557
7587,22.699,22.557
7592,22.699,22.557
7597,22.666,22.625
7602,22.666,22.557
7607,22.666,22.557
7612,22.666,22.591
7617,22.632,22.523
7622,22.666,22.591
7627,22.632,22.557
7632,22.666,22.557
7637,22.666,22.591
7643,22.699,22.625
7648,22.666,22.625
7653,22.666,22.591
7658,22.666,22.557
7663,22.666,22.591
7668,22.666,22.557
7673,22.699,22.557
7678,22.666,22.557
7683,22.632,22.557
7688,22.632,22.591
7693,22.699,22.591
7698,22.666,22.557
7703,22.666,22.557
7708,22.666,22.557
7713,22.699,22.591
7718,22.666,22.591
7723,22.632,22.591
7728,22.666,22.591
7734,22.666,22.557
7739,22.666,22.557
7744,22.666,22.591
7749,22.666,22.591
7754,22.666,22.557
7759,22.699,22.591
7764,22.632,22.591
7769,22.666,22.557
7774,22.666,22.557
7779,22.666,22.591
7784,22.666,22.591
7789,22.666,22.523
7794,22.632,22.591
7799,22.666,22.557
7804,22.632,22.557
7809,22.666,22.557
7814,22.666,22.557
7819,22.666,22.591
7825,22.666,22.625
7830,22.666,22.591
7835,22.666,22.591
7840,22.699,22.557
7845,22.699,22.625
7850,22.666,22.591
7855,22.666,22.591
7860,22.666,22.625
7865,22.666,22.591
7870,22.666,22.557
7875,22.666,22.557
7880,22.666,22.557
7885,22.666,22.557
7890,22.699,22.591
7895,22.632,22.625
7900,22.666,22.557
7905,22.666,22.625
7910,22.666,22.591
7916,22.666,22.591
7921,22.666,22.625
7926,22.666,22.591
7931,22.666,22.591
7936,22.699,22.591
7941,22.666,22.591
7946,22.699,22.591
7951,22.699,22.591
7956,22.699,22.591
7961,22.699,22.557
7966,22.666,22.591
7971,22.632,22.591
7976,22.666,22.625
7981,22.699,22.557
7986,22.632,22.591
7991,22.666,22.625
7996,22.666,22.591
8001,22.666,22.557
8007,22.666,22.591
8012,22.666,22.591
8017,22.666,22.625
8022,22.666,22.591
8027,22.632,22.591
8032,22.666,22.591
8037,22.632,22.557
8042,22.666,22.557
8047,22.666,22.625
8052,22.666,22.625
8057,22.666,22.557
8062,22.632,22.625
8067,22.666,22.557
8072,22.666,22.591
8077,22.666,22.591
8082,22.666,22.591
8087,22.666,22.557
8092,22.666,22.557
8098,22.666,22.591
8103,22.666,22.625
8108,22.666,22.557
8113,22.632,22.591
8118,22.666,22.557
8123,22.666,22.591
8128,22.666,22.625
8133,22.632,22.658
8138,22.666,22.591
8143,22.666,22.625
8148,22.632,22.625
8153,22.666,22.591
8158,22.666,22.591
8163,22.666,22.557
8168,22.666,22.658
8173,22.632,22.591
8178,22.632,22.591
8183,22.632,22.591
8189,22.666,22.591
8194,22.666,22.625
8199,22.666,22.625
8204,22.666,22.625
8209,22.666,22.591
8214,22.666,22.591
8219,22.666,22.557
8224,22.666,22.625
8229,22.666,22.557
8234,22.666,22.591
8239,22.699,22.557
8244,22.666,22.625
8249,22.666,22.625
8254,22.666,22.625
8259,22.632,22.591
8264,22.666,22.591
8269,22.632,22.625
8274,22.666,22.591
8279,22.632,22.625
8285,22.699,22.591
8290,22.632,22.591
8295,22.632,22.591
8300,22.666,22.625
8305,22.666,22.557
8310,22.666,22.591
8315,22.699,22.591
8320,22.666,22.591
8325,22.666,22.591
8330,22.666,22.625
8335,22.666,22.591
8340,22.666,22.591
8345,22.666,22.557
8350,22.666,22.625
8355,22.666,22.625
8360,22.666,22.591
8365,22.699,22.658
8370,22.666,22.625
8376,22.699,22.591
8381,22.632,22.591
8386,22.666,22.591
8391,22.666,22.625
8396,22.666,22.625
8401,22.632,22.625
8406,22.666,22.591
8411,22.632,22.625
8416,22.666,22.591
8421,22.666,22.591
8426,22.699,22.591
8431,22.666,22.625
8436,22.666,22.591
8441,22.666,22.591
8446,22.666,22.625
8451,22.666,22.591
8456,22.632,22.625
8461,22.666,22.591
8467,22.666,22.591
8472,22.666,22.591
8477,22.666,22.625
8482,22.666,22.591
8487,22.666,22.625
8492,22.699,22.625
8497,22.632,22.591
8502,22.666,22.658
8507,22.666,22.625
8512,22.666,22.591
8517,22.666,22.591
8522,22.666,22.625
8527,22.666,22.591
8532,22.666,22.625
8537,22.632,22.625
8542,22.666,22.591
8547,22.632,22.557
8552,22.666,22.591
8557,22.632,22.591
8563,22.632,22.591
8568,22.699,22.658
8573,22.666,22.625
8578,22.632,22.591
8583,22.666,22.591
8588,22.666,22.557
8593,22.666,22.591
8598,22.666,22.658
8603,22.666,22.658
8608,22.632,22.591
8613,22.666,22.625
8618,22.666,22.591
8623,22.666,22.625
8628,22.632,22.625
8633,22.666,22.591
8638,22.666,22.625
8643,22.666,22.625
8648,22.666,22.591
8654,22.666,22.591
8659,22.666,22.591
8664,22.666,22.625
8669,22.666,22.557
8674,22.666,22.625
8679,22.666,22.625
8684,22.666,22.658
8689,22.666,22.591
8694,22.632,22.591
8699,22.666,22.625
8704,22.666,22.625
8709,22.666,22.625
8714,22.666,22.625
8719,22.666,22.625
8724,22.666,22.591
8729,22.666,22.625
8734,22.666,22.591
8739,22.632,22.625
8745,22.632,22.625
8750,22.666,22.591
8755,22.699,22.591
8760,22.632,22.591
8765,22.666,22.591
8770,22.632,22.591
8775,22.666,22.625
8780,22.632,22.591
8785,22.666,22.625
8790,22.666,22.625
8795,22.666,22.658
8800,22.666,22.625
8805,22.666,22.625
8810,22.666,22.625
8815,22.632,22.658
8820,22.632,22.557
8825,22.632,22.625
8830,22.666,22.591
8836,22.666,22.625
8841,22.666,22.625
8846,22.666,22.658
8851,22.666,22.625
8856,22.632,22.658
8861,22.666,22.658
8866,22.666,22.625
8871,22.666,22.658
8876,22.632,22.658
8881,22.666,22.591
8886,22.632,22.658
8891,22.632,22.591
8896,22.666,22.625
8901,22.666,22.625
8906,22.666,22.625
8911,22.666,22.658
8916,22.666,22.625
8921,22.666,22.625
8926,22.666,22.557
8932,22.666,22.625
8937,22.666,22.658
8942,22.632,22.625
8947,22.699,22.625
8952,22.666,22.625
8957,22.666,22.658
8962,22.666,22.591
8967,22.666,22.625
8972,22.666,22.591
8977,22.632,22.625
8982,22.666,22.591
8987,22.699,22.658
8992,22.632,22.658
8997,22.666,22.625
9002,22.666,22.625
9007,22.666,22.591
9012,22.666,22.591
9017,22.666,22.625
9023,22.666,22.625
9028,22.666,22.625
9033,22.632,22.625
9038,22.632,22.625
9043,22.666,22.625
9048,22.666,22.591
9053,22.699,22.658
9058,22.632,22.658
9063,22.666,22.591
9068,22.666,22.591
9073,22.632,22.625
9078,22.666,22.625
9083,22.699,22.625
9088,22.666,22.658
9093,22.666,22.591
9098,22.666,22.625
9103,22.666,22.591
9108,22.666,22.658
9114,22.632,22.625
9119,22.666,22.658
9124,22.666,22.658
9129,22.632,22.625
9134,22.666,22.625
9139,22.666,22.658
9144,22.666,22.625
9149,22.666,22.625
9154,22.666,22.591
9159,22.632,22.658
9164,22.666,22.625
9169,22.666,22.658
9174,22.632,22.658
9179,22.666,22.625
9184,22.632,22.658
9189,22.666,22.625
9194,22.666,22.625
9199,22.666,22.658
9205,22.666,22.658
9210,22.666,22.625
9215,22.666,22.625
9220,22.699,22.692
9225,22.666,22.625
9230,22.666,22.658
9235,22.666,22.658
9240,22.666,22.658
9245,22.666,22.625
9250,22.666,22.658
9255,22.632,22.625
9260,22.632,22.625
9265,22.666,22.591
9270,22.666,22.658
9275,22.632,22.625
9280,22.666,22.625
9285,22.666,22.625
9290,22.632,22.625
9296,22.632,22.591
9301,22.666,22.625
9306,22.598,22.591
9311,22.666,22.658
9316,22.666,22.658
9321,22.699,22.658
9326,22.699,22.692
9331,22.666,22.625
9336,22.666,22.658
9341,22.632,22.658
9346,22.632,22.625
9351,22.666,22.658
9356,22.666,22.625
9361,22.666,22.591
9366,22.666,22.658
9371,22.666,22.658
9376,22.699,22.625
9381,22.666,22.625
9387,22.666,22.658
9392,22.666,22.658
9397,22.632,22.658
9402,22.666,22.625
9407,22.666,22.625
9412,22.666,22.658
9417,22.666,22.625
9422,22.632,22.625
9427,22.666,22.658
9432,22.666,22.591
9437,22.632,22.658
9442,22.666,22.625
9447,22.666,22.658
9452,22.666,22.625
9457,22.666,22.625
9462,22.632,22.658
9467,22.632,22.625
9472,22.666,22.658
9478,22.699,22.625
9483,22.632,22.625
9488,22.666,22.658
9493,22.632,22.658
9498,22.632,22.591
9503,22.666,22.658
9508,22.598,22.658
9513,22.632,22.658
9518,22.666,22.625
9523,22.666,22.625
9528,22.666,22.658
9533,22.666,22.658
9538,22.666,22.625
9543,22.632,22.658
9548,22.666,22.658
9553,22.632,22.692
9558,22.666,22.625
9563,22.699,22.625
9568,22.666,22.625
9574,22.666,22.625
9579,22.666,22.625
9584,22.666,22.658
9589,22.666,22.658
9594,22.666,22.625
9599,22.666,22.658
9604,22.666,22.658
9609,22.666,22.625
9614,22.632,22.591
9619,22.699,22.658
9624,22.699,22.658
9629,22.666,22.625
9634,22.666,22.658
9639,22.666,22.658
9644,22.666,22.625
9649,22.666,22.658
9655,22.666,22.625
9660,22.632,22.625
9665,22.666,22.658
9670,22.666,22.692
9675,22.666,22.658
9680,22.699,22.658
9685,22.632,22.591
9690,22.666,22.625
9695,22.666,22.658
9700,22.699,22.658
9705,22.632,22.625
9710,22.666,22.658
9715,22.666,22.625
9720,22.632,22.625
9725,22.666,22.625
9730,22.666,22.658
9735,22.666,22.625
9740,22.598,22.625
9746,22.666,22.625
9751,22.699,22.625
9756,22.632,22.658
9761,22.666,22.658
9766,22.666,22.625
9771,22.666,22.658
9776,22.666,22.625
9781,22.699,22.658
9786,22.666,22.658
9791,22.666,22.658
9796,22.666,22.658
9801,22.632,22.658
9806,22.632,22.692
9811,22.666,22.625
9816,22.666,22.658
9821,22.632,22.658
9826,22.666,22.658
9831,22.666,22.658
9837,22.666,22.658
9842,22.666,22.658
9847,22.632,22.625
9852,22.666,22.658
9857,22.666,22.591
9862,22.632,22.692
9867,22.632,22.625
9872,22.666,22.625
9877,22.666,22.658
9882,22.632,22.625
9887,22.666,22.625
9892,22.666,22.625
9897,22.632,22.625
9902,22.632,22.591
9907,22.632,22.658
9912,22.666,22.658
9917,22.666,22.658
9922,22.666,22.658
9928,22.632,22.625
9933,22.666,22.625
9938,22.666,22.625
9943,22.666,22.658
9948,22.666,22.658
9953,22.666,22.658
9958,22.666,22.625
9963,22.666,22.625
9968,22.666,22.625
9973,22.632,22.692
9978,22.666,22.625
9983,22.666,22.658
9988,22.632,22.625
9993,22.632,22.692
9998,22.632,22.625
10003,22.666,22.658
10008,22.666,22.658
10013,22.632,22.658
10019,22.666,22.658
10024,22.666,22.625
10029,22.666,22.625
10034,22.666,22.658
10039,22.666,22.625
10044,22.632,22.625
10049,22.666,22.625
10054,22.666,22.658
10059,22.666,22.625
10064,22.666,22.658
10069,22.666,22.658
10074,22.666,22.625
10079,22.632,22.658
10084,22.666,22.658
10089,22.632,22.658
10094,22.666,22.658
10099,22.632,22.591
10105,22.666,22.625
10110,22.632,22.658
10115,22.632,22.658
10120,22.666,22.658
10125,22.666,22.625
10130,22.666,22.658
10135,22.666,22.658
10140,22.632,22.658
10145,22.666,22.692
10150,22.632,22.625
10155,22.666,22.658
10160,22.632,22.625
10165,22.666,22.625
10170,22.666,22.658
10175,22.666,22.658
10180,22.666,22.625
10185,22.666,22.658
10190,22.666,22.625
10196,22.666,22.658
10201,22.632,22.692
10206,22.666,22.692
10211,22.632,22.692
10216,22.666,22.658
10221,22.666,22.658
10226,22.666,22.692
10231,22.666,22.692
10236,22.632,22.658
10241,22.632,22.658
10246,22.632,22.658
10251,22.699,22.658
10256,22.666,22.658
10261,22.666,22.692
10266,22.666,22.625
10271,22.666,22.625
10276,22.666,22.658
10281,22.666,22.658
10287,22.699,22.692
10292,22.632,22.658
10297,22.632,22.658
10302,22.632,22.658
10307,22.632,22.658
10312,22.666,22.625
10317,22.666,22.658
10322,22.666,22.658
10327,22.632,22.625
10332,22.666,22.658
10337,22.666,22.658
10342,22.632,22.658
10347,22.632,22.692
10352,22.632,22.692
10357,22.666,22.625
10362,22.699,22.658
10367,22.666,22.658
10372,22.632,22.658
10378,22.666,22.658
10383,22.666,22.692
10388,22.699,22.625
10393,22.666,22.625
10398,22.666,22.658
10403,22.666,22.625
10408,22.632,22.658
10413,22.666,22.692
10418,22.632,22.658
10423,22.666,22.692
10428,22.666,22.658
10433,22.666,22.625
10438,22.666,22.658
10443,22.699,22.625
10448,22.666,22.658
10453,22.666,22.658
10458,22.666,22.658
10463,22.666,22.658
10469,22.666,22.692
10474,22.666,22.658
10479,22.632,22.658
10484,22.632,22.658
10489,22.666,22.692
10494,22.666,22.625
10499,22.666,22.658
10504,22.666,22.658
10509,22.666,22.591
10514,22.699,22.692
10519,22.666,22.658
10524,22.666,22.692
10529,22.632,22.658
10534,22.666,22.658
10539,22.666,22.658
10544,22.632,22.658
10549,22.666,22.658
10554,22.666,22.658
10560,22.632,22.658
10565,22.632,22.658
10570,22.666,22.692
10575,22.666,22.658
10580,22.666,22.658
10585,22.666,22.658
10590,22.666,22.658
10595,22.632,22.658
10600,22.666,22.625
10605,22.632,22.658
10610,22.666,22.658
10615,22.666,22.625
10620,22.666,22.658
10625,22.666,22.692
10630,22.666,22.692
10635,22.666,22.692
10640,22.666,22.658
10645,22.666,22.625
10651,22.632,22.692
10656,22.632,22.658
10661,22.666,22.658
10666,22.666,22.658
10671,22.699,22.658
10676,22.632,22.658
10681,22.666,22.658
10686,22.666,22.658
10691,22.666,22.692
10696,22.666,22.625
10701,22.666,22.658
10706,22.666,22.658
10711,22.632,22.658
10716,22.666,22.658
10721,22.632,22.658
10726,22.666,22.625
10731,22.632,22.658
10736,22.666,22.658
10742,22.666,22.658
10747,22.666,22.658
10752,22.666,22.692
10757,22.632,22.692
10762,22.666,22.658
10767,22.666,22.625
10772,22.666,22.658
10777,22.666,22.658
10782,22.632,22.692
10787,22.666,22.658
10792,22.666,22.658
10797,22.632,22.658
10802,22.632,22.658
10807,22.632,22.658
10812,22.666,22.692
10817,22.632,22.658
10822,22.699,22.658
10828,22.699,22.658
10833,22.632,22.692
10838,22.632,22.658
10843,22.666,22.625
10848,22.666,22.658
10853,22.666,22.692
10858,22.632,22.692
10863,22.666,22.658
10868,22.666,22.692
10873,22.666,22.625
10878,22.666,22.658
10883,22.666,22.658
10888,22.666,22.692
10893,22.632,22.625
10898,22.666,22.658
10903,22.666,22.658
10908,22.632,22.692
10913,22.632,22.692
10919,22.632,22.658
10924,22.666,22.692
10929,22.666,22.658
10934,22.632,22.625
10939,22.666,22.658
10944,22.666,22.658
10949,22.666,22.658
10954,22.666,22.658
10959,22.666,22.658
10964,22.666,22.658
10969,22.666,22.692
10974,22.666,22.658
10979,22.666,22.692
10984,22.666,22.658
10989,22.666,22.658
10994,22.666,22.625
10999,22.632,22.692
11004,22.666,22.692
11010,22.666,22.658
11015,22.666,22.692
11020,22.666,22.658
11025,22.666,22.692
11030,22.666,22.625
11035,22.666,22.692
11040,22.666,22.692
11045,22.666,22.692
11050,22.666,22.658
11055,22.632,22.658
11060,22.666,22.692
11065,22.632,22.692
11070,22.666,22.658
11075,22.666,22.625
11080,22.632,22.658
11085,22.632,22.658
11090,22.699,22.658
11095,22.666,22.625
11101,22.666,22.658
11106,22.632,22.658
11111,22.666,22.692
11116,22.666,22.692
11121,22.666,22.658
11126,22.666,22.658
11131,22.632,22.692
11136,22.666,22.625
11141,22.666,22.658
11146,22.699,22.692
11151,22.666,22.625
11156,22.666,22.658
11161,22.632,22.692
11166,22.632,22.658
11171,22.666,22.658
11176,22.666,22.658
11181,22.666,22.658
11186,22.666,22.692
11192,22.666,22.625
11197,22.666,22.692
11202,22.666,22.692
11207,22.666,22.658
11212,22.666,22.625
11217,22.632,22.658
11222,22.632,22.625
11227,22.666,22.692
11232,22.666,22.658
11237,22.632,22.658
11242,22.666,22.658
11247,22.632,22.658
11252,22.666,22.658
11257,22.632,22.658
11262,22.666,22.658
11267,22.666,22.692
11272,22.666,22.658
11278,22.666,22.692
11283,22.666,22.692
11288,22.666,22.692
11293,22.666,22.658
11298,22.632,22.658
11303,22.666,22.692
11308,22.666,22.692
11313,22.666,22.692
11318,22.632,22.692
11323,22.666,22.692
11328,22.666,22.692
11333,22.666,22.658
11338,22.699,22.692
11343,22.632,22.692
11348,22.666,22.692
11353,22.666,22.692
11358,22.666,22.625
11363,22.666,22.658
11369,22.666,22.692
11374,22.666,22.692
11379,22.666,22.692
11384,22.666,22.658
11389,22.632,22.692
11394,22.666,22.658
11399,22.666,22.692
11404,22.666,22.692
11409,22.666,22.692
11414,22.666,22.726
11419,22.666,22.625
11424,22.666,22.658
11429,22.666,22.692
11434,22.666,22.692
11439,22.666,22.625
11444,22.632,22.658
11449,22.632,22.692
11454,22.666,22.658
11460,22.666,22.658
11465,22.666,22.692
11470,22.666,22.625
11475,22.666,22.658
11480,22.666,22.658
11485,22.632,22.692
11490,22.666,22.658
11495,22.666,22.658
11500,22.666,22.658
11505,22.632,22.692
11510,22.666,22.692
11515,22.632,22.726
11520,22.666,22.658
11525,22.666,22.658
11530,22.666,22.658
11535,22.666,22.692
11540,22.666,22.658
11545,22.666,22.658
11551,22.632,22.658
11556,22.666,22.658
11561,22.666,22.658
11566,22.666,22.658
11571,22.632,22.658
11576,22.666,22.692
11581,22.666,22.658
11586,22.666,22.692
11591,22.666,22.692
11596,22.666,22.692
11601,22.666,22.692
11606,22.666,22.692
11611,22.666,22.658
11616,22.666,22.692
11621,22.733,22.658
11626,22.666,22.625
11631,22.632,22.658
11636,22.666,22.658
11642,22.666,22.692
11647,22.666,22.658
11652,22.666,22.658
11657,22.699,22.692
11662,22.666,22.692
11667,22.666,22.658
11672,22.666,22.726
11677,22.699,22.692
11682,22.666,22.692
11687,22.666,22.658
11692,22.666,22.658
11697,22.632,22.658
11702,22.666,22.658
11707,22.632,22.692
11712,22.632,22.692
11717,22.666,22.692
11722,22.666,22.692
11727,22.666,22.658
11733,22.666,22.692
11738,22.666,22.658
11743,22.666,22.658
11748,22.666,22.692
11753,22.666,22.692
11758,22.666,22.658
11763,22.666,22.658
11768,22.666,22.692
11773,22.666,22.692
11778,22.666,22.726
11783,22.666,22.658
11788,22.699,22.658
11793,22.666,22.658
11798,22.666,22.658
11803,22.666,22.658
11808,22.632,22.692
11813,22.666,22.692
11818,22.666,22.692
11824,22.666,22.692
11829,22.699,22.625
11834,22.666,22.692
11839,22.666,22.726
11844,22.632,22.692
11849,22.666,22.658
11854,22.666,22.692
11859,22.699,22.692
11864,22.699,22.692
11869,22.666,22.658
11874,22.699,22.658
11879,22.666,22.658
11884,22.632,22.692
11889,22.666,22.658
11894,22.632,22.692
11899,22.666,22.658
11904,22.699,22.692
11909,22.666,22.658
11915,22.666,22.658
11920,22.699,22.726
11925,22.666,22.692
11930,22.632,22.658
11935,22.632,22.625
11940,22.666,22.658
11945,22.666,22.692
11950,22.699,22.658
11955,22.632,22.692
11960,22.632,22.625
11965,22.666,22.658
11970,22.666,22.692
11975,22.699,22.692
11980,22.699,22.692
11985,22.666,22.692
11990,22.666,22.692
11995,22.666,22.692
12000,22.666,22.692
12006,22.699,22.692
12011,22.666,22.658
12016,22.699,22.692
12021,22.666,22.658
12026,22.666,22.658
12031,22.666,22.658
12036,22.733,22.625
12041,22.666,22.692
12046,22.666,22.692
12051,22.699,22.692
12056,22.666,22.726
12061,22.666,22.692
12066,22.666,22.692
12071,22.666,22.658
12076,22.666,22.692
12081,22.666,22.692
12086,22.699,22.692
12092,22.699,22.692
12097,22.699,22.692
12102,22.666,22.658
12107,22.666,22.692
12112,22.699,22.692
12117,22.699,22.692
12122,22.699,22.692
12127,22.699,22.658
12132,22.699,22.692
12137,22.699,22.692
12142,22.699,22.692
12147,22.666,22.692
12152,22.666,22.658
12157,22.666,22.658
12162,22.666,22.658
12167,22.666,22.658
12172,22.666,22.726
12178,22.666,22.658
12183,22.666,22.692
12188,22.666,22.658
12193,22.666,22.692
12198,22.666,22.692
12203,22.666,22.692
12208,22.666,22.692
12213,22.666,22.692
12218,22.666,22.692
12223,22.666,22.658
12228,22.666,22.692
12233,22.666,22.692
12238,22.666,22.692
12243,22.666,22.658
12248,22.666,22.692
12253,22.666,22.726
12258,22.666,22.726
12263,22.666,22.658
12269,22.699,22.658
12274,22.666,22.658
12279,22.666,22.658
12284,22.666,22.692
12289,22.666,22.692
12294,22.699,22.692
12299,22.699,22.692
12304,22.666,22.692
12309,22.666,22.726
12314,22.666,22.692
12319,22.666,22.692
12324,22.666,22.692
12329,22.699,22.658
12334,22.666,22.658
12339,22.666,22.658
12344,22.666,22.726
12349,22.666,22.692
12354,22.666,22.726
12360,22.699,22.692
12365,22.666,22.658
12370,22.699,22.726
12375,22.666,22.726
12380,22.699,22.658
12385,22.699,22.692
12390,22.666,22.692
12395,22.699,22.658
12400,22.666,22.658
12405,22.666,22.692
12410,22.666,22.726
12415,22.666,22.692
12420,22.699,22.692
12425,22.666,22.692
12430,22.666,22.726
12435,22.666,22.658
12440,22.699,22.726
12445,22.666,22.658
12451,22.666,22.692
12456,22.666,22.692
12461,22.699,22.692
12466,22.666,22.658
12471,22.666,22.692
12476,22.699,22.692
12481,22.666,22.692
12486,22.699,22.658
12491,22.666,22.658
12496,22.699,22.692
12501,22.699,22.692
12506,22.666,22.692
12511,22.699,22.658
12516,22.666,22.658
12521,22.699,22.692
12526,22.699,22.692
12531,22.666,22.692
12536,22.666,22.658
12542,22.699,22.692
12547,22.699,22.692
12552,22.666,22.625
12557,22.699,22.692
12562,22.699,22.692
12567,22.699,22.692
12572,22.699,22.692
12577,22.666,22.726
12582,22.699,22.692
12587,22.666,22.692
12592,22.666,22.658
12597,22.666,22.658
12602,22.632,22.692
12607,22.699,22.658
12612,22.699,22.658
12617,22.699,22.658
12622,22.666,22.692
12627,22.666,22.692
12633,22.699,22.658
12638,22.699,22.726
12643,22.733,22.692
12648,22.666,22.692
12653,22.699,22.692
12658,22.666,22.658
12663,22.666,22.658
12668,22.699,22.692
12673,22.699,22.692
12678,22.666,22.692
12683,22.699,22.692
12688,22.666,22.726
12693,22.666,22.692
12698,22.666,22.692
12703,22.666,22.692
12708,22.666,22.726
12713,22.666,22.692
12718,22.699,22.726
12724,22.699,22.726
12729,22.632,22.692
12734,22.699,22.658
12739,22.666,22.692
12744,22.666,22.692
12749,22.666,22.692
12754,22.666,22.658
12759,22.699,22.692
12764,22.699,22.692
12769,22.666,22.692
12774,22.699,22.692
12779,22.666,22.692
12784,22.666,22.692
12789,22.666,22.692
12794,22.666,22.692
12799,22.699,22.658
12804,22.699,22.726
12809,22.666,22.692
12815,22.699,22.692
12820,22.666,22.692
12825,22.666,22.726
12830,22.699,22.726
12835,22.666,22.726
12840,22.666,22.726
12845,22.699,22.658
12850,22.632,22.726
12855,22.699,22.658
12860,22.666,22.692
12865,22.699,22.692
12870,22.699,22.658
12875,22.666,22.692
12880,22.666,22.726
12885,22.699,22.658
12890,22.666,22.692
12895,22.666,22.692
12901,22.666,22.692
