Time (s),PT4w_cal (deg.C),PT4s_cal (deg.C)
6436,25.065,23.299
6441,25.032,23.299
6446,24.998,23.299
6451,24.998,23.265
6457,25.032,23.265
6462,24.998,23.265
6467,24.998,23.333
6472,24.964,23.299
6477,24.964,23.299
6482,24.998,23.299
6487,24.998,23.265
6492,24.998,23.299
6497,24.998,23.299
6502,24.964,23.333
6507,24.964,23.299
6512,24.964,23.299
6517,24.964,23.333
6522,24.964,23.333
6527,24.964,23.265
6532,24.964,23.333
6537,24.964,23.299
6543,24.93,23.299
6548,24.964,23.299
6553,24.964,23.299
6558,24.93,23.299
6563,24.896,23.265
6568,24.896,23.367
6573,24.93,23.299
6578,24.93,23.299
6583,24.896,23.367
6588,24.896,23.333
6593,24.93,23.367
6598,24.896,23.299
6603,24.896,23.333
6608,24.896,23.299
6613,24.863,23.401
6618,24.896,23.299
6623,24.863,23.299
6628,24.863,23.367
6634,24.863,23.333
6639,24.863,23.299
6644,24.863,23.333
6649,24.863,23.367
6654,24.863,23.333
6659,24.829,23.333
6664,24.829,23.333
6669,24.829,23.333
6674,24.795,23.333
6679,24.795,23.333
6684,24.795,23.299
6689,24.795,23.333
6694,24.795,23.333
6699,24.795,23.333
6704,24.795,23.299
6709,24.795,23.333
6714,24.795,23.367
6719,24.795,23.367
6725,24.795,23.299
6730,24.761,23.333
6735,24.761,23.367
6740,24.795,23.333
6745,24.761,23.333
6750,24.727,23.333
6755,24.761,23.367
6760,24.694,23.367
6765,24.727,23.333
6770,24.727,23.333
6775,24.694,23.401
6780,24.727,23.333
6785,24.727,23.333
6790,24.727,23.333
6795,24.694,23.401
6800,24.727,23.367
6805,24.66,23.401
6810,24.727,23.333
6816,24.66,23.333
6821,24.66,23.367
6826,24.694,23.333
6831,24.694,23.367
6836,24.694,23.401
6841,24.626,23.367
6846,24.626,23.367
6851,24.626,23.401
6856,24.626,23.401
6861,24.66,23.401
6866,24.626,23.401
6871,24.66,23.401
6876,24.626,23.367
6881,24.626,23.401
6886,24.592,23.401
6891,24.592,23.435
6896,24.592,23.333
6902,24.558,23.333
6907,24.558,23.401
6912,24.592,23.401
6917,24.558,23.367
6922,24.558,23.367
6927,24.558,23.367
6932,24.525,23.435
6937,24.558,23.401
6942,24.558,23.401
6947,24.558,23.401
6952,24.558,23.401
6957,24.558,23.435
6962,24.558,23.333
6967,24.525,23.367
6972,24.525,23.435
6977,24.491,23.401
6982,24.491,23.401
6987,24.491,23.468
6993,24.491,23.367
6998,24.491,23.367
7003,24.491,23.435
7008,24.491,23.435
7013,24.525,23.401
7018,24.491,23.435
7023,24.457,23.435
7028,24.491,23.401
7033,24.457,23.401
7038,24.491,23.401
7043,24.457,23.401
7048,24.423,23.468
7053,24.39,23.401
7058,24.457,23.435
7063,24.423,23.401
7068,24.423,23.435
7073,24.423,23.435
7078,24.423,23.435
7084,24.423,23.401
7089,24.39,23.435
7094,24.39,23.435
7099,24.423,23.468
7104,24.39,23.435
7109,24.356,23.435
7114,24.39,23.435
7119,24.39,23.401
7124,24.39,23.367
7129,24.39,23.435
7134,24.356,23.435
7139,24.356,23.435
7144,24.39,23.435
7149,24.356,23.435
7154,24.356,23.401
7159,24.356,23.435
7164,24.356,23.435
7170,24.322,23.435
7175,24.356,23.435
7180,24.356,23.468
7185,24.356,23.468
7190,24.322,23.435
7195,24.322,23.468
7200,24.356,23.468
7205,24.322,23.468
7210,24.288,23.435
7215,24.322,23.468
7220,24.288,23.435
7225,24.322,23.468
7230,24.288,23.468
7235,24.288,23.468
7240,24.288,23.468
7245,24.288,23.401
7250,24.288,23.468
7256,24.288,23.435
7261,24.288,23.502
7266,24.254,23.468
7271,24.288,23.468
7276,24.254,23.468
7281,24.254,23.502
7286,24.254,23.468
7291,24.254,23.468
7296,24.254,23.435
7301,24.254,23.435
7306,24.254,23.468
7311,24.254,23.502
7316,24.254,23.502
7321,24.254,23.468
7326,24.221,23.468
7331,24.221,23.468
7336,24.254,23.468
7341,24.221,23.502
7347,24.221,23.502
7352,24.221,23.536
7357,24.221,23.502
7362,24.221,23.468
7367,24.221,23.468
7372,24.221,23.502
7377,24.221,23.502
7382,24.221,23.502
7387,24.187,23.502
7392,24.187,23.502
7397,24.153,23.502
7402,24.187,23.468
7407,24.187,23.502
7412,24.153,23.502
7417,24.221,23.468
7422,24.187,23.502
7427,24.187,23.502
7432,24.153,23.502
7438,24.187,23.502
7443,24.187,23.502
7448,24.153,23.468
7453,24.153,23.502
7458,24.153,23.502
7463,24.119,23.536
7468,24.153,23.502
7473,24.153,23.536
7478,24.153,23.536
7483,24.153,23.468
7488,24.153,23.468
7493,24.153,23.536
7498,24.153,23.502
7503,24.119,23.502
7508,24.119,23.536
7513,24.153,23.536
7518,24.153,23.502
7524,24.119,23.536
7529,24.119,23.536
7534,24.085,23.502
7539,24.119,23.502
7544,24.119,23.536
7549,24.119,23.536
7554,24.085,23.536
7559,24.119,23.536
7564,24.085,23.536
7569,24.119,23.502
7574,24.085,23.502
7579,24.085,23.502
7584,24.085,23.536
7589,24.085,23.502
7594,24.085,23.57
7599,24.052,23.536
7604,24.085,23.502
7609,24.085,23.502
7615,24.052,23.502
7620,24.085,23.536
7625,24.052,23.536
7630,24.052,23.57
7635,24.052,23.57
7640,24.052,23.468
7645,24.052,23.57
7650,24.085,23.536
7655,24.085,23.536
7660,24.052,23.536
7665,24.052,23.604
7670,24.052,23.536
7675,24.052,23.536
7680,24.052,23.57
7685,24.018,23.57
7690,24.018,23.604
7695,24.018,23.57
7700,24.052,23.536
7706,24.052,23.502
7711,24.052,23.536
7716,24.052,23.536
7721,24.018,23.57
7726,24.052,23.57
7731,24.018,23.536
7736,24.018,23.536
7741,24.018,23.536
7746,23.984,23.536
7751,24.018,23.57
7756,24.018,23.57
7761,23.984,23.536
7766,23.984,23.536
7771,23.984,23.57
7776,23.984,23.57
7781,23.984,23.536
7786,23.984,23.604
7791,23.984,23.536
7797,23.984,23.536
7802,23.984,23.57
7807,23.984,23.57
7812,23.984,23.57
7817,23.95,23.57
7822,23.95,23.604
7827,24.018,23.57
7832,23.95,23.604
7837,23.984,23.604
7842,23.95,23.57
7847,23.984,23.57
7852,23.984,23.604
7857,23.95,23.604
7862,23.95,23.57
7867,23.984,23.604
7872,23.95,23.57
7877,23.95,23.57
7883,23.95,23.57
7888,23.917,23.57
7893,23.984,23.57
7898,23.917,23.57
7903,23.984,23.57
7908,23.984,23.604
7913,23.883,23.57
7918,23.95,23.637
7923,23.984,23.57
7928,23.917,23.57
7933,23.917,23.57
7938,23.95,23.604
7943,23.917,23.57
7948,23.917,23.604
7953,23.95,23.604
7958,23.917,23.57
7963,23.95,23.604
7968,23.917,23.57
7974,23.917,23.604
7979,23.917,23.57
7984,23.917,23.604
7989,23.917,23.604
7994,23.883,23.604
7999,23.917,23.57
8004,23.917,23.604
8009,23.917,23.604
8014,23.883,23.637
8019,23.917,23.604
8024,23.917,23.604
8029,23.917,23.57
8034,23.849,23.604
8039,23.883,23.604
8044,23.917,23.604
8049,23.883,23.604
8054,23.883,23.604
8059,23.883,23.637
8065,23.917,23.604
8070,23.849,23.57
8075,23.917,23.604
8080,23.883,23.637
8085,23.883,23.604
8090,23.849,23.604
8095,23.849,23.637
8100,23.849,23.604
8105,23.883,23.57
8110,23.883,23.604
8115,23.883,23.604
8120,23.883,23.604
8125,23.849,23.637
8130,23.849,23.604
8135,23.849,23.637
8140,23.883,23.604
8145,23.849,23.604
8151,23.815,23.604
8156,23.849,23.637
8161,23.849,23.637
8166,23.849,23.604
8171,23.849,23.604
8176,23.849,23.637
8181,23.883,23.637
8186,23.849,23.637
8191,23.849,23.637
8196,23.849,23.57
8201,23.849,23.604
8206,23.849,23.637
8211,23.849,23.604
8216,23.849,23.604
8221,23.849,23.536
8226,23.849,23.637
8231,23.815,23.671
8236,23.815,23.604
8242,23.849,23.604
8247,23.815,23.604
8252,23.815,23.604
8257,23.815,23.604
8262,23.815,23.637
8267,23.815,23.604
8272,23.815,23.637
8277,23.849,23.604
8282,23.815,23.671
8287,23.815,23.604
8292,23.815,23.637
8297,23.815,23.604
8302,23.781,23.604
8307,23.815,23.604
8312,23.815,23.637
8317,23.815,23.671
8322,23.815,23.637
8327,23.815,23.604
8333,23.849,23.637
8338,23.781,23.637
8343,23.815,23.671
8348,23.815,23.604
8353,23.815,23.637
8358,23.781,23.705
8363,23.815,23.637
8368,23.781,23.637
8373,23.781,23.604
8378,23.781,23.637
8383,23.781,23.637
8388,23.781,23.637
8393,23.781,23.637
8398,23.815,23.637
8403,23.781,23.637
8408,23.781,23.637
8413,23.748,23.637
8419,23.781,23.637
8424,23.748,23.671
8429,23.748,23.637
8434,23.781,23.637
8439,23.781,23.637
8444,23.781,23.604
8449,23.748,23.671
8454,23.748,23.637
8459,23.748,23.637
8464,23.781,23.671
8469,23.781,23.637
8474,23.781,23.604
8479,23.781,23.671
8484,23.748,23.637
8489,23.748,23.671
8494,23.748,23.637
8499,23.748,23.671
8505,23.748,23.637
8510,23.748,23.671
8515,23.781,23.705
8520,23.748,23.604
8525,23.748,23.637
8530,23.781,23.637
8535,23.748,23.671
8540,23.748,23.671
8545,23.714,23.671
8550,23.781,23.637
8555,23.714,23.671
8560,23.748,23.671
8565,23.748,23.671
8570,23.748,23.637
8575,23.748,23.637
8580,23.748,23.671
8585,23.748,23.671
8590,23.748,23.637
8596,23.714,23.671
8601,23.714,23.671
8606,23.748,23.705
8611,23.748,23.671
8616,23.714,23.671
8621,23.748,23.671
8626,23.714,23.637
8631,23.714,23.637
8636,23.68,23.671
8641,23.714,23.671
8646,23.714,23.637
8651,23.714,23.671
8656,23.714,23.671
8661,23.714,23.671
8666,23.714,23.671
8671,23.714,23.671
8676,23.714,23.671
8681,23.68,23.671
8687,23.714,23.637
8692,23.68,23.604
8697,23.714,23.671
8702,23.714,23.671
8707,23.714,23.671
8712,23.714,23.671
8717,23.714,23.671
8722,23.714,23.671
8727,23.646,23.637
8732,23.714,23.637
8737,23.714,23.671
8742,23.68,23.705
8747,23.68,23.671
8752,23.714,23.671
8757,23.714,23.671
8762,23.68,23.671
8767,23.714,23.705
8773,23.68,23.671
8778,23.714,23.671
8783,23.714,23.671
8788,23.68,23.637
8793,23.68,23.671
8798,23.646,23.671
8803,23.714,23.637
8808,23.714,23.637
8813,23.68,23.705
8818,23.68,23.671
8823,23.68,23.705
8828,23.68,23.671
8833,23.68,23.671
8838,23.646,23.637
8843,23.68,23.671
8848,23.68,23.604
8853,23.68,23.705
8858,23.68,23.671
8864,23.68,23.705
8869,23.646,23.637
8874,23.68,23.671
8879,23.68,23.671
8884,23.68,23.671
8889,23.68,23.671
8894,23.68,23.671
8899,23.68,23.705
8904,23.68,23.671
8909,23.646,23.671
8914,23.646,23.671
8919,23.68,23.671
8924,23.68,23.671
8929,23.68,23.671
8934,23.646,23.671
8939,23.68,23.671
8944,23.646,23.671
8949,23.646,23.671
8955,23.646,23.671
8960,23.68,23.705
8965,23.714,23.705
8970,23.646,23.705
8975,23.646,23.637
8980,23.68,23.671
8985,23.646,23.671
8990,23.646,23.671
8995,23.646,23.671
9000,23.646,23.671
9005,23.646,23.671
9010,23.646,23.705
9015,23.646,23.705
9020,23.646,23.671
9025,23.646,23.671
9030,23.646,23.705
9035,23.646,23.705
9041,23.646,23.671
9046,23.646,23.705
9051,23.646,23.705
9056,23.646,23.671
9061,23.646,23.637
9066,23.646,23.705
9071,23.646,23.671
9076,23.646,23.671
9081,23.646,23.671
9086,23.646,23.671
9091,23.646,23.705
9096,23.646,23.705
9101,23.646,23.671
9106,23.646,23.671
9111,23.646,23.705
9116,23.646,23.671
9121,23.646,23.739
9126,23.612,23.705
9132,23.646,23.671
9137,23.646,23.705
9142,23.612,23.671
9147,23.612,23.705
9152,23.646,23.705
9157,23.646,23.671
9162,23.646,23.671
9167,23.612,23.671
9172,23.612,23.705
9177,23.646,23.671
9182,23.646,23.705
9187,23.612,23.671
9192,23.612,23.705
9197,23.612,23.705
9202,23.612,23.671
9207,23.612,23.705
9212,23.612,23.671
9217,23.612,23.671
9223,23.612,23.705
9228,23.646,23.705
9233,23.579,23.705
9238,23.612,23.637
9243,23.612,23.671
9248,23.579,23.671
9253,23.612,23.671
9258,23.646,23.671
9263,23.612,23.671
9268,23.612,23.705
9273,23.579,23.705
9278,23.612,23.705
9283,23.579,23.705
9288,23.579,23.671
9293,23.612,23.705
9298,23.612,23.705
9303,23.612,23.705
9309,23.579,23.705
9314,23.612,23.671
9319,23.612,23.671
9324,23.579,23.705
9329,23.579,23.671
9334,23.612,23.705
9339,23.579,23.705
9344,23.612,23.739
9349,23.579,23.671
9354,23.579,23.671
9359,23.579,23.671
9364,23.579,23.705
9369,23.579,23.671
9374,23.579,23.705
9379,23.579,23.671
9384,23.579,23.637
9389,23.579,23.705
9394,23.579,23.705
9400,23.579,23.705
9405,23.612,23.671
9410,23.579,23.671
9415,23.612,23.705
9420,23.579,23.671
9425,23.579,23.705
9430,23.579,23.671
9435,23.545,23.739
9440,23.612,23.671
9445,23.612,23.671
9450,23.579,23.705
9455,23.612,23.739
9460,23.579,23.705
9465,23.579,23.705
9470,23.579,23.671
9475,23.579,23.671
9480,23.579,23.705
9485,23.579,23.671
9491,23.579,23.705
9496,23.579,23.705
9501,23.545,23.739
9506,23.579,23.705
9511,23.579,23.705
9516,23.579,23.671
9521,23.579,23.705
9526,23.579,23.705
9531,23.579,23.705
9536,23.579,23.705
9541,23.579,23.671
9546,23.579,23.705
9551,23.579,23.705
9556,23.579,23.705
9561,23.579,23.671
9566,23.579,23.705
9571,23.545,23.671
9577,23.579,23.705
9582,23.579,23.705
9587,23.545,23.671
9592,23.545,23.705
9597,23.579,23.671
9602,23.545,23.705
9607,23.545,23.739
9612,23.511,23.671
9617,23.545,23.671
9622,23.545,23.671
9627,23.579,23.671
9632,23.545,23.705
9637,23.545,23.671
9642,23.545,23.671
9647,23.579,23.671
9652,23.545,23.705
9657,23.545,23.671
9663,23.545,23.671
9668,23.545,23.705
9673,23.545,23.705
9678,23.545,23.705
9683,23.545,23.705
9688,23.511,23.705
9693,23.579,23.705
9698,23.545,23.739
9703,23.579,23.739
9708,23.545,23.705
9713,23.545,23.671
9718,23.545,23.671
9723,23.545,23.705
9728,23.545,23.671
9733,23.545,23.671
9738,23.579,23.705
9743,23.545,23.705
9748,23.545,23.671
9754,23.511,23.671
9759,23.545,23.705
9764,23.545,23.739
9769,23.545,23.705
9774,23.511,23.705
9779,23.579,23.671
9784,23.545,23.671
9789,23.545,23.705
9794,23.545,23.705
9799,23.545,23.705
9804,23.545,23.671
9809,23.545,23.705
9814,23.579,23.705
9819,23.545,23.705
9824,23.545,23.671
9829,23.545,23.705
9834,23.545,23.705
9839,23.545,23.705
9845,23.545,23.705
9850,23.511,23.705
9855,23.545,23.671
9860,23.545,23.671
9865,23.545,23.705
9870,23.511,23.705
9875,23.511,23.705
9880,23.545,23.705
9885,23.545,23.705
9890,23.511,23.705
9895,23.545,23.705
9900,23.545,23.671
9905,23.545,23.671
9910,23.511,23.705
9915,23.511,23.705
9920,23.545,23.671
9925,23.477,23.671
9931,23.511,23.705
9936,23.511,23.705
9941,23.545,23.705
9946,23.545,23.705
9951,23.511,23.739
9956,23.545,23.671
9961,23.545,23.705
9966,23.545,23.705
9971,23.511,23.671
9976,23.545,23.705
9981,23.511,23.705
9986,23.511,23.671
9991,23.511,23.705
9996,23.545,23.739
10001,23.545,23.705
10006,23.545,23.671
10011,23.511,23.705
10016,23.511,23.705
10022,23.511,23.705
10027,23.511,23.739
10032,23.511,23.705
10037,23.511,23.705
10042,23.511,23.671
10047,23.579,23.671
10052,23.477,23.671
10057,23.545,23.671
10062,23.511,23.705
10067,23.511,23.705
10072,23.511,23.705
10077,23.511,23.705
10082,23.545,23.705
10087,23.545,23.705
10092,23.511,23.671
10097,23.511,23.705
10102,23.477,23.671
10107,23.511,23.705
10113,23.511,23.705
10118,23.511,23.705
10123,23.511,23.671
10128,23.477,23.773
10133,23.511,23.705
10138,23.511,23.705
10143,23.477,23.671
10148,23.511,23.705
10153,23.511,23.671
10158,23.511,23.705
10163,23.511,23.705
10168,23.511,23.705
10173,23.511,23.705
10178,23.511,23.705
10183,23.477,23.671
10188,23.477,23.705
10193,23.511,23.705
10199,23.545,23.705
10204,23.511,23.705
10209,23.477,23.705
10214,23.477,23.739
10219,23.477,23.705
10224,23.477,23.705
10229,23.511,23.671
10234,23.511,23.739
10239,23.477,23.705
10244,23.511,23.739
10249,23.511,23.671
10254,23.477,23.705
10259,23.511,23.671
10264,23.477,23.671
10269,23.477,23.739
10274,23.511,23.739
10279,23.511,23.705
10284,23.477,23.671
10290,23.477,23.671
10295,23.511,23.671
10300,23.511,23.705
10305,23.477,23.671
10310,23.477,23.671
10315,23.477,23.739
10320,23.477,23.705
10325,23.511,23.705
10330,23.545,23.705
10335,23.477,23.739
10340,23.477,23.671
10345,23.477,23.705
10350,23.477,23.671
10355,23.477,23.671
10360,23.477,23.705
10365,23.477,23.705
10370,23.477,23.671
10375,23.511,23.671
10381,23.511,23.671
10386,23.511,23.705
10391,23.477,23.705
10396,23.477,23.739
10401,23.444,23.705
10406,23.477,23.705
10411,23.477,23.705
10416,23.444,23.705
10421,23.477,23.671
10426,23.477,23.705
10431,23.477,23.739
10436,23.477,23.705
10441,23.477,23.705
10446,23.477,23.671
10451,23.477,23.705
10456,23.477,23.705
10461,23.511,23.671
10467,23.477,23.705
10472,23.511,23.705
10477,23.444,23.705
10482,23.477,23.705
10487,23.477,23.671
10492,23.511,23.671
10497,23.511,23.705
10502,23.444,23.739
10507,23.444,23.671
10512,23.477,23.705
10517,23.477,23.671
10522,23.477,23.705
10527,23.477,23.705
10532,23.477,23.705
10537,23.444,23.671
10542,23.477,23.705
10547,23.477,23.705
10552,23.477,23.705
10558,23.477,23.671
10563,23.477,23.705
10568,23.444,23.671
10573,23.511,23.671
10578,23.477,23.705
10583,23.477,23.671
10588,23.477,23.671
10593,23.511,23.739
10598,23.477,23.671
10603,23.477,23.671
10608,23.477,23.705
10613,23.477,23.705
10618,23.444,23.705
10623,23.444,23.671
10628,23.477,23.739
10633,23.477,23.705
10638,23.477,23.705
10644,23.477,23.705
10649,23.444,23.705
10654,23.477,23.705
10659,23.477,23.705
10664,23.477,23.705
10669,23.477,23.671
10674,23.477,23.705
10679,23.511,23.705
10684,23.477,23.705
10689,23.444,23.705
10694,23.477,23.705
10699,23.511,23.705
10704,23.444,23.705
10709,23.444,23.705
10714,23.477,23.671
10719,23.444,23.705
10724,23.477,23.705
10729,23.477,23.705
10735,23.477,23.705
10740,23.477,23.705
10745,23.477,23.705
10750,23.477,23.705
10755,23.444,23.671
10760,23.477,23.705
10765,23.477,23.705
10770,23.477,23.705
10775,23.444,23.705
10780,23.477,23.705
10785,23.444,23.671
10790,23.477,23.705
10795,23.41,23.705
10800,23.477,23.705
10805,23.477,23.705
10810,23.444,23.671
10815,23.444,23.739
10821,23.477,23.705
10826,23.477,23.705
10831,23.477,23.705
10836,23.477,23.705
10841,23.444,23.739
10846,23.444,23.705
10851,23.444,23.705
10856,23.444,23.705
10861,23.444,23.705
10866,23.444,23.705
10871,23.444,23.705
10876,23.444,23.705
10881,23.444,23.705
10886,23.444,23.705
10891,23.444,23.705
10896,23.444,23.705
10901,23.444,23.671
10907,23.444,23.671
10912,23.444,23.705
10917,23.444,23.705
10922,23.477,23.705
10927,23.444,23.705
10932,23.477,23.739
10937,23.444,23.705
10942,23.477,23.671
10947,23.444,23.705
10952,23.477,23.705
10957,23.444,23.739
10962,23.444,23.705
10967,23.444,23.739
10972,23.477,23.705
10977,23.444,23.705
10982,23.444,23.671
10987,23.477,23.671
10992,23.444,23.705
10998,23.477,23.705
11003,23.444,23.739
11008,23.444,23.705
11013,23.444,23.739
11018,23.444,23.705
11023,23.444,23.671
11028,23.41,23.671
11033,23.444,23.671
11038,23.444,23.671
11043,23.477,23.671
11048,23.444,23.705
11053,23.444,23.705
11058,23.41,23.705
11063,23.444,23.671
11068,23.444,23.671
11073,23.444,23.705
11078,23.444,23.671
11084,23.444,23.671
11089,23.444,23.671
11094,23.444,23.705
11099,23.444,23.705
11104,23.444,23.705
11109,23.444,23.671
11114,23.444,23.705
11119,23.444,23.671
11124,23.444,23.705
11129,23.444,23.671
11134,23.444,23.705
11139,23.41,23.705
11144,23.444,23.671
11149,23.41,23.705
11154,23.41,23.705
11159,23.444,23.671
11164,23.477,23.705
11170,23.477,23.705
11175,23.41,23.705
11180,23.444,23.705
11185,23.444,23.671
11190,23.444,23.671
11195,23.41,23.705
11200,23.444,23.637
11205,23.477,23.671
11210,23.444,23.671
11215,23.444,23.705
11220,23.444,23.705
11225,23.477,23.705
11230,23.444,23.671
11235,23.444,23.705
11240,23.444,23.671
11245,23.444,23.705
11250,23.444,23.705
11255,23.444,23.705
11261,23.444,23.705
11266,23.444,23.671
11271,23.444,23.671
11276,23.41,23.705
11281,23.444,23.671
11286,23.444,23.705
11291,23.444,23.705
11296,23.41,23.637
11301,23.444,23.705
11306,23.444,23.671
11311,23.477,23.705
11316,23.41,23.671
11321,23.444,23.671
11326,23.444,23.637
11331,23.444,23.705
11336,23.444,23.671
11341,23.444,23.705
11347,23.444,23.705
11352,23.444,23.671
11357,23.477,23.705
11362,23.444,23.671
11367,23.444,23.671
11372,23.477,23.671
11377,23.477,23.671
11382,23.477,23.671
11387,23.444,23.705
11392,23.444,23.705
11397,23.444,23.671
11402,23.444,23.671
11407,23.444,23.705
11412,23.41,23.705
11417,23.444,23.705
11422,23.41,23.671
11427,23.444,23.705
11433,23.444,23.671
11438,23.444,23.671
11443,23.444,23.705
11448,23.41,23.671
11453,23.444,23.671
11458,23.444,23.671
11463,23.444,23.705
11468,23.444,23.705
11473,23.444,23.705
11478,23.444,23.705
11483,23.41,23.671
11488,23.477,23.671
11493,23.444,23.705
11498,23.444,23.671
11503,23.444,23.705
11508,23.477,23.705
11513,23.444,23.705
11518,23.444,23.705
11524,23.444,23.671
11529,23.444,23.705
11534,23.444,23.705
11539,23.444,23.671
11544,23.444,23.671
11549,23.444,23.705
11554,23.444,23.671
11559,23.444,23.705
11564,23.477,23.671
11569,23.444,23.671
11574,23.444,23.671
11579,23.444,23.671
11584,23.444,23.705
11589,23.444,23.671
11594,23.444,23.671
11599,23.444,23.671
11604,23.41,23.705
11610,23.444,23.705
11615,23.444,23.671
11620,23.444,23.671
11625,23.444,23.705
11630,23.444,23.671
11635,23.444,23.671
11640,23.477,23.671
11645,23.444,23.739
11650,23.444,23.671
11655,23.444,23.705
11660,23.444,23.705
11665,23.444,23.705
11670,23.444,23.705
11675,23.444,23.671
11680,23.444,23.705
11685,23.444,23.671
11690,23.41,23.671
11696,23.477,23.705
11701,23.444,23.671
11706,23.444,23.671
11711,23.444,23.671
11716,23.477,23.671
11721,23.41,23.671
11726,23.444,23.705
11731,23.444,23.671
11736,23.41,23.671
11741,23.41,23.705
11746,23.41,23.671
11751,23.444,23.705
11756,23.41,23.671
11761,23.444,23.637
11766,23.444,23.671
11771,23.444,23.671
11776,23.444,23.705
11781,23.444,23.705
11787,23.444,23.705
11792,23.444,23.671
11797,23.444,23.705
11802,23.444,23.671
11807,23.41,23.671
11812,23.477,23.671
11817,23.444,23.671
11822,23.444,23.671
11827,23.41,23.739
11832,23.444,23.637
11837,23.41,23.671
11842,23.41,23.671
11847,23.444,23.705
11852,23.444,23.705
11857,23.41,23.705
11862,23.444,23.671
11867,23.444,23.705
11873,23.41,23.671
11878,23.444,23.705
11883,23.444,23.705
11888,23.444,23.705
11893,23.444,23.705
11898,23.41,23.705
11903,23.444,23.671
11908,23.444,23.671
11913,23.444,23.671
11918,23.444,23.671
11923,23.444,23.671
11928,23.444,23.671
11933,23.444,23.671
11938,23.444,23.671
11943,23.444,23.705
11948,23.444,23.705
11953,23.444,23.705
11959,23.477,23.705
11964,23.444,23.671
11969,23.41,23.705
11974,23.444,23.705
11979,23.444,23.705
11984,23.444,23.671
11989,23.444,23.671
11994,23.444,23.705
11999,23.41,23.671
12004,23.41,23.705
12009,23.444,23.671
12014,23.41,23.705
12019,23.444,23.671
12024,23.477,23.671
12029,23.444,23.637
12034,23.444,23.705
12039,23.444,23.671
12045,23.41,23.705
12050,23.41,23.671
12055,23.444,23.705
12060,23.444,23.705
12065,23.444,23.671
12070,23.477,23.705
12075,23.41,23.671
12080,23.444,23.705
12085,23.444,23.705
12090,23.444,23.671
12095,23.444,23.705
12100,23.444,23.671
12105,23.444,23.705
12110,23.41,23.671
12115,23.444,23.671
12120,23.41,23.671
12125,23.444,23.705
12131,23.41,23.671
12136,23.444,23.671
12141,23.444,23.671
12146,23.477,23.671
12151,23.444,23.671
12156,23.444,23.671
12161,23.444,23.671
12166,23.444,23.671
12171,23.444,23.637
12176,23.477,23.671
12181,23.41,23.671
12186,23.444,23.671
12191,23.444,23.637
12196,23.444,23.671
12201,23.444,23.671
12206,23.41,23.671
12211,23.477,23.671
12217,23.41,23.671
12222,23.444,23.671
12227,23.444,23.637
12232,23.444,23.705
12237,23.444,23.671
12242,23.41,23.705
12247,23.41,23.671
12252,23.444,23.671
12257,23.41,23.671
12262,23.444,23.671
12267,23.444,23.637
12272,23.444,23.671
12277,23.41,23.671
12282,23.41,23.671
12287,23.477,23.705
12292,23.41,23.671
12297,23.444,23.637
12302,23.444,23.671
12308,23.444,23.705
12313,23.41,23.671
12318,23.444,23.671
12323,23.444,23.671
12328,23.41,23.671
12333,23.41,23.671
12338,23.41,23.671
12343,23.444,23.671
12348,23.477,23.705
12353,23.41,23.705
12358,23.444,23.671
12363,23.41,23.705
12368,23.41,23.671
12373,23.41,23.705
12378,23.41,23.671
12383,23.444,23.671
12388,23.444,23.671
12394,23.41,23.671
12399,23.444,23.637
12404,23.444,23.671
12409,23.444,23.671
12414,23.41,23.637
12419,23.41,23.671
12424,23.41,23.671
12429,23.41,23.671
12434,23.444,23.705
12439,23.41,23.671
12444,23.444,23.671
12449,23.41,23.671
12454,23.444,23.671
12459,23.444,23.637
12464,23.444,23.671
12469,23.444,23.671
12474,23.376,23.671
12480,23.477,23.671
12485,23.41,23.671
12490,23.41,23.671
12495,23.444,23.637
12500,23.444,23.671
12505,23.41,23.705
12510,23.444,23.671
12515,23.41,23.671
12520,23.41,23.705
12525,23.444,23.637
12530,23.41,23.671
12535,23.444,23.637
12540,23.41,23.671
12545,23.444,23.705
12550,23.444,23.637
12555,23.41,23.671
12560,23.41,23.705
12565,23.444,23.637
12571,23.41,23.671
12576,23.444,23.671
12581,23.41,23.705
12586,23.41,23.637
12591,23.41,23.705
12596,23.41,23.671
12601,23.444,23.671
12606,23.41,23.671
12611,23.41,23.671
12616,23.444,23.671
12621,23.444,23.604
12626,23.444,23.705
12631,23.444,23.637
12636,23.41,23.671
12641,23.376,23.637
12646,23.41,23.671
12651,23.41,23.671
12657,23.444,23.637
12662,23.444,23.671
12667,23.444,23.671
12672,23.41,23.705
12677,23.444,23.671
12682,23.41,23.671
12687,23.444,23.705
12692,23.444,23.637
12697,23.444,23.705
12702,23.444,23.637
12707,23.444,23.705
12712,23.444,23.637
12717,23.41,23.671
12722,23.444,23.671
12727,23.41,23.671
12732,23.444,23.637
12737,23.41,23.705
12743,23.444,23.671
12748,23.41,23.637
12753,23.41,23.671
12758,23.444,23.671
12763,23.444,23.637
12768,23.444,23.637
12773,23.41,23.671
12778,23.41,23.671
12783,23.444,23.705
12788,23.41,23.671
12793,23.41,23.671
12798,23.41,23.671
12803,23.444,23.671
12808,23.444,23.637
12813,23.41,23.671
12818,23.444,23.637
12823,23.41,23.671
12828,23.41,23.637
12834,23.41,23.705
12839,23.444,23.637
12844,23.41,23.671
12849,23.41,23.705
