Time (s),PT1w_cal (deg.C),PT1s_cal (deg.C)
2678,23.996,23.754
2683,23.996,23.754
2688,23.996,23.754
2693,23.996,23.788
2698,23.996,23.788
2703,23.962,23.788
2708,23.996,23.788
2713,23.996,23.754
2718,23.962,23.754
2723,23.996,23.788
2728,23.996,23.754
2733,23.996,23.754
2739,23.996,23.788
2744,23.996,23.754
2749,23.996,23.754
2754,23.996,23.788
2759,23.996,23.754
2764,23.996,23.754
2769,23.996,23.788
2774,23.996,23.788
2779,23.996,23.788
2784,23.962,23.788
2789,23.996,23.788
2794,23.962,23.788
2799,23.962,23.788
2804,23.962,23.788
2809,23.996,23.788
2814,23.962,23.822
2819,23.962,23.788
2824,23.996,23.788
2829,23.962,23.788
2835,23.996,23.754
2840,23.996,23.788
2845,23.996,23.788
2850,23.962,23.788
2855,23.962,23.788
2860,23.996,23.788
2865,23.962,23.754
2870,23.962,23.788
2875,23.962,23.822
2880,23.996,23.788
2885,23.996,23.788
2890,23.962,23.788
2895,23.996,23.788
2900,23.996,23.788
2905,23.996,23.754
2910,23.962,23.788
2915,23.996,23.788
2920,23.962,23.822
2925,23.962,23.822
2931,23.962,23.822
2936,23.962,23.788
2941,23.962,23.822
2946,23.962,23.788
2951,23.962,23.822
2956,23.996,23.788
2961,23.996,23.822
2966,23.962,23.788
2971,23.962,23.788
2976,23.962,23.788
2981,23.962,23.822
2986,23.962,23.788
2991,23.928,23.822
2996,23.962,23.822
3001,23.962,23.822
3006,23.962,23.822
3011,23.962,23.822
3016,23.962,23.822
3021,23.962,23.788
3027,23.962,23.822
3032,23.962,23.788
3037,23.962,23.822
3042,23.962,23.822
3047,23.962,23.822
3052,23.962,23.788
3057,23.962,23.788
3062,23.962,23.788
3067,23.962,23.822
3072,23.962,23.822
3077,23.962,23.822
3082,23.962,23.822
3087,23.962,23.788
3092,23.962,23.822
3097,23.996,23.822
3102,23.962,23.822
3107,23.962,23.822
3112,23.962,23.788
3117,23.962,23.822
3123,23.962,23.822
3128,23.996,23.822
3133,23.962,23.822
3138,23.962,23.822
3143,23.962,23.822
3148,23.962,23.822
3153,23.962,23.822
3158,23.928,23.788
3163,23.962,23.822
3168,23.962,23.822
3173,23.962,23.822
3178,23.962,23.822
3183,23.962,23.822
3188,23.962,23.822
3193,23.962,23.822
3198,23.962,23.855
3203,23.928,23.822
3208,23.962,23.788
3213,23.962,23.822
3219,23.996,23.822
3224,23.962,23.822
3229,23.962,23.822
3234,23.928,23.822
3239,23.962,23.822
3244,23.928,23.822
3249,23.962,23.822
3254,23.962,23.822
3259,23.996,23.822
3264,23.962,23.822
3269,23.996,23.822
3274,23.962,23.855
3279,23.928,23.822
3284,23.962,23.822
3289,23.962,23.855
3294,23.996,23.822
